Start Date,Class,Hedge Type,Time Of Use,Number Of Hours,Bid MW,Bid Price,Bid MWHs,Bid MWHs Bid Price,Awarded Mw,Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Clear Price,Weighted Avg Bid Price,Auction,Market ID
02/01/2021,SELL,OBL,Off-peak,11717,320.0,6.07,76817.6,3255.91,44.0,-21.94,11930.8,7405.16,0.62,0.04,2021.1st6.AnnualAuction.Seq5,5145
02/01/2021,SELL,OPT,Off-peak,39727,958.5,177.05,215679.0,216530.56,311.1,142.72,70661.4,48771.8,0.69,1.0,2021.1st6.AnnualAuction.Seq5,5145
04/01/2021,BUY,OBL,PeakWD,561504,20562.7,-63711.57,8219004.8,-42278882.14,4240.9,1594.37,1769660.8,1853001.28,1.05,-5.14,2021.1st6.AnnualAuction.Seq5,5145
03/01/2021,BUY,OBL,Off-peak,586551,21363.5,-61148.52,6828296.5,-30595647.54,4866.2,1245.43,1297375.4,567303.97,0.44,-4.48,2021.1st6.AnnualAuction.Seq5,5145
05/01/2021,SELL,OPT,Off-peak,57608,1688.2,471.75,437177.6,1044956.42,373.9,254.56,95487.2,120445.4,1.26,2.39,2021.1st6.AnnualAuction.Seq5,5145
04/01/2021,BUY,OBL,PeakWE,180480,16827.8,-61077.52,2397280.0,-15346051.3,4010.1,807.67,532566.4,475475.79,0.89,-6.4,2021.1st6.AnnualAuction.Seq5,5145
12/01/2021,BUY,OPT,Off-peak,766816,56650.8,1753.1,14049398.4,4864383.6,4174.6,5371.36,1035300.8,725551.94,0.7,0.35,2021.2nd6.AnnualAuction.Seq6,5185
11/01/2021,BUY,OPT,PeakWE,872576,74069.0,3046.54,11565942.4,4026676.56,5208.8,9952.82,802265.6,535633.88,0.67,0.35,2021.2nd6.AnnualAuction.Seq6,5185
08/01/2021,SELL,OPT,PeakWE,3600,2596.9,262.29,373953.6,4953054.96,30.6,61.5,4406.4,6414.77,1.46,13.25,2021.2nd6.AnnualAuction.Seq6,5185
12/01/2021,BUY,OPT,PeakWD,1918016,116453.8,3203.66,42854998.4,13003823.54,4490.8,10771.38,1652614.4,1346945.93,0.82,0.3,2021.2nd6.AnnualAuction.Seq6,5185
07/01/2021,BUY,OBL,PeakWD,2517040,40196.1,-18789.23,38934030.4,962444.91,8817.8,1134.97,7480481.6,9235619.7,1.23,0.02,2021.2nd6.AnnualAuction.Seq6,5185
12/01/2021,BUY,OPT,PeakWE,502400,67455.4,2216.4,8634291.2,2875490.69,4838.5,6589.51,619328.0,395306.09,0.64,0.33,2021.2nd6.AnnualAuction.Seq6,5185
09/01/2021,SELL,OPT,PeakWD,10080,2677.3,289.6,899572.8,13162412.26,85.7,82.69,28795.2,79425.29,2.76,14.63,2021.2nd6.AnnualAuction.Seq6,5185
12/01/2021,SELL,OPT,PeakWD,11408,4078.1,329.9,1500740.8,19930499.86,34.5,60.96,12696.0,21744.27,1.71,13.28,2021.2nd6.AnnualAuction.Seq6,5185
09/01/2021,BUY,OPT,PeakWE,2406336,106712.5,3746.3,26793140.8,6732833.49,5636.8,16790.91,936060.8,659444.1,0.7,0.25,2021.2nd6.AnnualAuction.Seq6,5185
09/01/2021,BUY,OBL,PeakWE,372336,21791.8,-17492.64,3452596.8,-6981303.18,5281.0,-1396.91,799377.6,797644.69,1.0,-2.02,2021.2nd6.AnnualAuction.Seq6,5185
07/01/2021,BUY,OBL,PeakWE,1097392,36141.5,-16235.66,15790115.2,-3183805.18,8925.3,66.2,3228281.6,3160782.76,0.98,-0.2,2021.2nd6.AnnualAuction.Seq6,5185
07/01/2021,SELL,OPT,PeakWD,10416,3182.0,305.86,1069152.0,14730660.0,45.6,101.91,15321.6,49527.08,3.23,13.78,2021.2nd6.AnnualAuction.Seq6,5185
08/01/2021,SELL,OPT,PeakWD,10208,3462.2,291.04,1218694.4,14475040.1,38.1,92.49,13411.2,48401.42,3.61,11.88,2021.2nd6.AnnualAuction.Seq6,5185
09/01/2021,SELL,OPT,PeakWE,4320,2645.9,267.39,381009.6,4819890.24,43.0,55.76,6192.0,10014.89,1.62,12.65,2021.2nd6.AnnualAuction.Seq6,5185
08/01/2021,BUY,OPT,Off-peak,800744,64184.2,1751.58,15927441.6,5540359.07,4212.4,5348.52,1044772.8,1010254.46,0.97,0.35,2021.2nd6.AnnualAuction.Seq6,5185
