 Start Date, Class, Hedge Type, Time Of Use, Number Of Hours, Bid MW, Bid Price,Bid MWHs,Bid MWHs Bid Price, Awarded Mw, Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Bid Price,Weighted Avg Clear Price,Auction
7/1/2020,BUY,OBL,Off-peak,2002909,42027.8,-65959.46,27755170.6,-34201468.73,7941.9,1028.335278,4470096.2,2078330.423,0.464940872,-1.232255756,2020_2nd6_Annual_Seq4
7/1/2020,BUY,OBL,PeakWD,3454784,53393.8,-73795.76,47958740.8,-46832774.83,8457,1895.907792,7064643.2,10007280.84,1.416530255,-0.976522195,2020_2nd6_Annual_Seq4
7/1/2020,BUY,OBL,PeakWE,1311024,44253.3,-67822.09,15622299.2,-20583379.17,8043.4,1780.682424,2793953.6,2949824.66,1.055788707,-1.317564009,2020_2nd6_Annual_Seq4
7/1/2020,BUY,OPT,Off-peak,24904661,209997.4,8001.74,213605496.7,39870610.99,11665.7,41934.55286,10134579.2,3928465.772,0.387629885,0.18665536,2020_2nd6_Annual_Seq4
7/1/2020,BUY,OPT,PeakWD,47366048,301536.6,14323.46,392627233.6,116932699.2,11632.3,85954.55947,16549520,9263955.042,0.559771827,0.297821163,2020_2nd6_Annual_Seq4
7/1/2020,BUY,OPT,PeakWE,18104400,252748.7,9655.22,152121753.6,33049909.25,11427.6,60994.74785,6306598.4,2732091.661,0.433211612,0.217259586,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OBL,Off-peak,390486,2254.4,491.14,2133460.7,3365512.15,376.9,178.745963,379785.2,263098.772,0.692756779,1.577489639,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OBL,PeakWD,548208,1615.7,510.69,1983872,4782825.92,453.9,-276.477057,507214.4,517099.4459,1.01948889,2.410854087,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OBL,PeakWE,243552,1964.7,823.25,998296,1868234.736,401.9,-282.9987,170496,102974.8735,0.603972372,1.871423642,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OPT,Off-peak,3481933,10178.1,9470.66,12795038,26732577.97,2137.8,1945.448601,2543739.9,1111410.464,0.436919853,2.089292581,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OPT,PeakWD,4007760,9310.2,8344.87,15587616,40159893.79,1489.9,2222.810836,1972387.2,2346159.325,1.189502409,2.576397429,2020_2nd6_Annual_Seq4
7/1/2020,SELL,OPT,PeakWE,1779312,10089.9,9146.85,7041784,15441699.09,1935.2,2149.8746,1066939.2,705947.7761,0.661656987,2.192867473,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OBL,Off-peak,276520,20038.7,-63756.93,4969597.6,-32066354.62,5159.5,257.159042,1279556,775092.2839,0.605750967,-6.452505252,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OBL,PeakWD,463520,24351.1,-66579.51,8204833.6,-40011899.23,5885.9,303.62922,1980062.4,3405162.1,1.719724641,-4.876625314,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OBL,PeakWE,200112,19091,-63079.2,3061040,-19525242.08,5337.7,414.780479,856192,1117199.167,1.304846538,-6.378630165,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OPT,Off-peak,863040,62497.8,2634.28,15499454.4,8881436.264,5396.7,7530.760761,1338381.6,1710474.405,1.278016976,0.573016058,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OPT,PeakWD,1871184,106785.7,4235.31,35879995.2,15368589.94,4044.7,16544.87473,1359019.2,1713782.461,1.261043597,0.42833311,2020_2nd6_Annual_Seq4
8/1/2020,BUY,OPT,PeakWE,716160,65461.4,2762.57,10473824,4189490.88,4416.5,10749.64267,706640,567983.9632,0.803781223,0.399996303,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OBL,Off-peak,11408,215.4,19.52,53419.2,16150.256,37.3,-5.832156,9250.4,1280.265677,0.138401115,0.302330548,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OBL,PeakWD,18144,175.2,2.51,58867.2,17406.816,29.4,-121.245211,9878.4,2838.535795,0.287347728,0.295696347,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OBL,PeakWE,13760,267.7,5.42,42832,16268,15.5,-248.265238,2480,2727.003872,1.099598335,0.379809488,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OPT,Off-peak,97712,1192.2,564.23,295665.6,573351.696,321.6,271.301236,79756.8,71158.13391,0.892188928,1.939189733,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OPT,PeakWD,134064,1486.7,397.86,499531.2,513608.928,579.7,524.788906,194779.2,409671.6948,2.103262026,1.028181879,2020_2nd6_Annual_Seq4
8/1/2020,SELL,OPT,PeakWE,69760,1570.7,350,251312,223461.44,646.7,355.046442,103472,137420.618,1.328094731,0.889179347,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OBL,Off-peak,446927,24517.6,-64211.58,6160201.6,-32467435.44,5702.9,212.362578,1392488,506526.3708,0.363756363,-5.270515082,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OBL,PeakWD,898848,32853.1,-70085.65,12414408,-51211014.77,5016.4,1190.97893,1753724.8,2274007.127,1.296672732,-4.125127414,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OBL,PeakWE,367808,29000.3,-66154.67,4626329.6,-21481032.74,4649,953.633462,699212.8,607971.3329,0.8695083,-4.643212783,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OPT,Off-peak,3169640,77155.2,4309.27,32372392.8,12103114.49,5399.2,18497.84143,1677471.2,1340603.72,0.799181363,0.373871483,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OPT,PeakWD,6836736,139365.9,6513.43,77677912,24732160.59,4470.1,31305.6232,2034612.8,2164467.024,1.063822573,0.318393736,2020_2nd6_Annual_Seq4
9/1/2020,BUY,OPT,PeakWE,2557904,98983.1,4936.25,26259200,7539015.616,5405.1,25671.54574,1021718.4,814074.249,0.796769686,0.287099973,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OBL,Off-peak,97448,1201.1,523.42,578021.3,2765562.503,146.4,159.588995,37690.4,-3837.904681,-0.101827115,4.784533897,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OBL,PeakWD,104656,1004.4,305.94,516800,1495352.016,177.8,-75.250017,68012.8,69004.12266,1.014575531,2.893483003,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OBL,PeakWE,52560,1011.8,267.64,260793.6,686019.296,116.1,-34.298618,17179.2,5599.025453,0.32591887,2.630506638,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OPT,Off-peak,186728,1494.5,4254.74,487099.1,5522217.891,355.4,1040.517037,85320.8,59223.93579,0.694132448,11.33694949,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OPT,PeakWD,339312,2375.4,3858.74,1046748.8,7417265.84,596.6,1214.98904,208614.4,465958.4138,2.233587009,7.086003672,2020_2nd6_Annual_Seq4
9/1/2020,SELL,OPT,PeakWE,142384,2329.4,4554.77,428520,3361166.608,643.6,1270.648823,93830.4,125100.7111,1.333264177,7.843663325,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OBL,Off-peak,492957,23145.2,-63286.79,7192487.1,-33006546.74,5934.2,937.274845,1757290.8,830011.1698,0.472324313,-4.589031065,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OBL,PeakWD,929984,28174.6,-69183.94,12449500.8,-57998861.5,5427.1,470.853676,2316454.4,2507039.689,1.08227457,-4.658729891,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OBL,PeakWE,377840,25116.5,-65167.96,4884056,-21893875.57,4958.5,595.607591,914968,708340.7874,0.774170012,-4.482724106,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OPT,Off-peak,1026653,51577.5,2554.3,14354776.4,5948275.512,4019.2,7994.911639,1069231.4,947727.6076,0.886363427,0.414376048,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OPT,PeakWD,2508544,103435.7,4492.04,39409360,15617004.9,5280.6,16459.85226,2066364.8,1707369.403,0.826267174,0.396276542,2020_2nd6_Annual_Seq4
10/1/2020,BUY,OPT,PeakWE,831328,66845.8,2883.87,10931867.2,4017570.016,5482.7,10862.31029,825836.8,514366.9742,0.622843368,0.367509954,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OBL,Off-peak,42963,935.2,73.99,280129.6,68175.365,51.1,-26.383657,14697.2,9732.526114,0.66220274,0.243370801,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OBL,PeakWD,77024,931.1,181.37,415267.2,422729.92,119.4,-148.316915,58124.8,62242.50892,1.070842548,1.017970887,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OBL,PeakWE,29216,839.5,100.97,152902.4,81138.944,112.6,-52.882522,24422.4,11324.67266,0.463700237,0.530658407,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OPT,Off-peak,121244,1643.9,378.72,430181.2,339937.797,485.6,235.955293,120428.8,73109.73913,0.607078532,0.790220021,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OPT,PeakWD,196000,2673.4,609.77,1015910.4,1224966.688,853.5,537.905465,300432,346584.0883,1.153619083,1.205782211,2020_2nd6_Annual_Seq4
10/1/2020,SELL,OPT,PeakWE,93664,2458.3,465.88,368678.4,272309.36,886.8,387.54179,128763.2,103204.3243,0.801504811,0.738609476,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OBL,Off-peak,471027,21735.1,-62856.66,5727711.1,-31913453.87,5355.9,1189.972472,1304163.9,659682.618,0.505828001,-5.571763888,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OBL,PeakWD,661248,25287,-68050.5,9056777.6,-47550311.3,5004.5,770.992595,1702921.6,882519.3777,0.518238407,-5.250246103,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OBL,PeakWE,293248,20995.2,-64464.96,3680611.2,-23089985.25,4577.9,987.638978,756296,321473.1824,0.425062651,-6.273410581,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OPT,Off-peak,1347388,54716.5,3592.06,14550453.3,7191389.424,4419.3,12362.47734,1206659.3,863225.6831,0.715384768,0.494238171,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OPT,PeakWD,2684640,105675.6,5263.13,36104755.2,14285998.4,5334,19680.94773,1956518.4,1762445.275,0.9008069,0.395681907,2020_2nd6_Annual_Seq4
11/1/2020,BUY,OPT,PeakWE,1037280,69442.1,3893.94,11981100.8,5464999.392,6219.7,13676.87507,1085382.4,701163.4831,0.646005945,0.456134998,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OBL,Off-peak,38389,956.3,93.19,240636.3,115761.537,60.7,-13.007012,14628.7,4304.054523,0.294219891,0.481064316,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OBL,PeakWD,52512,777.6,103.8,294416,143041.504,67.8,-66.745268,25216,21444.62941,0.850437397,0.485848269,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OBL,PeakWE,20896,697.5,16.05,120744,32744.08,76.8,-41.465474,12748.8,9103.138659,0.714038863,0.27118598,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OPT,Off-peak,171007,1772,4427.03,503386.4,5843486.42,366.6,890.51878,90260.2,75508.67218,0.836566639,11.60835179,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OPT,PeakWD,295232,2910.3,4139.82,1059494.4,8350432.416,825.7,1028.524863,269292.8,314809.652,1.16902365,7.881525769,2020_2nd6_Annual_Seq4
11/1/2020,SELL,OPT,PeakWE,161248,3138.8,4347.92,573113.6,4743454.72,838.4,973.331327,136736,103085.0331,0.753898265,8.276639605,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OBL,Off-peak,378944,22492.9,-62905.24,5578239.2,-31710159.66,5745.8,1045.069691,1424958.4,260153.4382,0.182569146,-5.684618124,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OBL,PeakWD,626912,25808.1,-67818.24,9084451.2,-50337231.65,4594.3,1238.873041,1617193.6,817167.7868,0.505299914,-5.541031653,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OBL,PeakWE,254592,23853.1,-63665.86,3434846.4,-19808868.24,4621.2,1300.496452,665452.8,225502.5574,0.338870852,-5.767031748,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OPT,Off-peak,843944,52358.9,2470.68,12985007.2,6580859.304,6571.4,7078.242003,1629707.2,1476462.144,0.905967737,0.50680444,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OPT,PeakWD,1902208,100591.4,3755.16,35408172.8,12265405.86,5156.6,12429.21699,1815123.2,1319307.229,0.726841698,0.346400418,2020_2nd6_Annual_Seq4
12/1/2020,BUY,OPT,PeakWE,624672,64630.6,2725.38,9306806.4,3643232.544,5653.1,9058.832571,814046.4,544015.871,0.668286072,0.391458937,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OBL,Off-peak,34720,930.1,95.5,230664.8,167241.776,289.4,41.342178,71771.2,50233.70557,0.699914528,0.725042469,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OBL,PeakWD,49984,856.2,134.2,301382.4,275205.92,97.4,13.02665,34284.8,39922.56439,1.16443918,0.913145293,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OBL,PeakWE,16128,612.3,29.36,88171.2,28115.568,92.7,-38.611696,13348.8,130.4568,0.009772923,0.318874735,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OPT,Off-peak,125736,1490.6,398.27,369668.8,327534.344,554.5,255.034849,137516,88618.40631,0.644422513,0.886021065,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OPT,PeakWD,209792,2965,620.9,1043680,1191301.76,817.4,540.436078,287724.8,348161.3483,1.21004984,1.141443508,2020_2nd6_Annual_Seq4
12/1/2020,SELL,OPT,PeakWE,95472,3152.7,488.61,453988.8,385500.96,835.2,382.135075,120268.8,96679.14539,0.803858901,0.849142005,2020_2nd6_Annual_Seq4
1/1/2021,BUY,OBL,Off-peak,1702554,36720.6,-61865.66,27654346,-21886036.51,7307.1,1799.565787,4840289.9,3554795.241,0.734417837,-0.791413997,2021_1st6_Annual_Seq5
1/1/2021,BUY,OBL,PeakWD,2621008,41560.2,-70174.25,39384204.8,-28956129.01,6208.1,2946.207129,5634262.4,7124356.474,1.264470124,-0.735221878,2021_1st6_Annual_Seq5
1/1/2021,BUY,OBL,PeakWE,1206608,37837,-63763.86,16560803.2,-18562129.86,6439.4,1956.557063,2752003.2,2596268.742,0.94341051,-1.120847198,2021_1st6_Annual_Seq5
1/1/2021,BUY,OPT,Off-peak,24998028,209542.9,7377.84,217415533.7,41106997.14,11660.8,31149.60242,9296687.3,3479049.061,0.374224597,0.189071114,2021_1st6_Annual_Seq5
1/1/2021,BUY,OPT,PeakWD,44050224,290314.7,12275.2,367243617.6,97751847.3,11567.3,59902.65047,12201132.8,6708531.192,0.549828553,0.266177117,2021_1st6_Annual_Seq5
1/1/2021,BUY,OPT,PeakWE,18572144,253389.2,8667.11,161655974.4,32705165.04,12957.2,44889.8598,5592326.4,2388904.61,0.427175461,0.20231337,2021_1st6_Annual_Seq5
1/1/2021,SELL,OBL,Off-peak,98861,1052.8,259.48,982407,2918881.793,110.3,31.509279,61647,44415.57563,0.720482353,2.971153293,2021_1st6_Annual_Seq5
1/1/2021,SELL,OBL,PeakWD,155600,1126,290.7,1487587.2,6540224.8,113.3,122.440608,106256,315682.9945,2.970966294,4.396532049,2021_1st6_Annual_Seq5
1/1/2021,SELL,OBL,PeakWE,59824,1056.9,96.38,611724.8,1350434.704,143.9,4.405134,69038.4,16948.23868,0.245490027,2.207585346,2021_1st6_Annual_Seq5
1/1/2021,SELL,OPT,Off-peak,769272,3862.5,1190.11,4174291.7,5253724.423,880,523.775626,824214.4,729928.1229,0.885604671,1.258590631,2021_1st6_Annual_Seq5
1/1/2021,SELL,OPT,PeakWD,1165632,4289.7,1377.17,6086614.4,11989214.16,654.3,733.780253,854328,1198474.599,1.40282725,1.969767324,2021_1st6_Annual_Seq5
1/1/2021,SELL,OPT,PeakWE,527824,4574.2,1323.39,3037601.6,4903248.496,882.5,607.200938,510915.2,442340.6021,0.865780862,1.614184196,2021_1st6_Annual_Seq5
2/1/2021,BUY,OBL,Off-peak,269811,16358.1,-60750.41,3676712.6,-26830992.89,4447.5,668.129604,996240,405969.3301,0.407501536,-7.29754969,2021_1st6_Annual_Seq5
2/1/2021,BUY,OBL,PeakWD,396944,20780,-64283.38,6660971.2,-38555355.54,3576.9,880.555481,1144608,850858.5451,0.743362396,-5.788248347,2021_1st6_Annual_Seq5
2/1/2021,BUY,OBL,PeakWE,144768,15485.6,-61156.02,1982156.8,-15200074.5,3468.6,586.230126,443980.8,249632.6648,0.562260046,-7.66845211,2021_1st6_Annual_Seq5
2/1/2021,BUY,OPT,Off-peak,665540,54387.4,1875.86,12197853.7,4755539.04,4963.6,4682.845077,1111846.4,734709.719,0.660801455,0.38986687,2021_1st6_Annual_Seq5
2/1/2021,BUY,OPT,PeakWD,1657296,113236.9,3514.36,36245691.2,12993055.04,5894.2,10555.55137,1890180.8,1313386.328,0.694846931,0.358471714,2021_1st6_Annual_Seq5
2/1/2021,BUY,OPT,PeakWE,510992,71011,2438.23,9105520,3666694.976,7466.8,7332.121001,955750.4,681607.8089,0.713165078,0.402689245,2021_1st6_Annual_Seq5
2/1/2021,SELL,OBL,Off-peak,11717,320,6.07,76817.6,3255.912,44,-21.943248,11930.8,7405.161389,0.620676014,0.042384974,2021_1st6_Annual_Seq5
2/1/2021,SELL,OBL,PeakWD,12208,214.2,9.7,71304,16295.2,10.1,-13.863762,3232,-390.06048,-0.12068703,0.228531359,2021_1st6_Annual_Seq5
2/1/2021,SELL,OBL,PeakWE,6656,259.4,7.59,33203.2,6442.752,52.1,-11.910859,6668.8,1866.626995,0.27990448,0.194040093,2021_1st6_Annual_Seq5
2/1/2021,SELL,OPT,Off-peak,39727,958.5,177.05,215679,216530.556,311.1,142.719619,70661.4,48771.79591,0.690218364,1.003948256,2021_1st6_Annual_Seq5
2/1/2021,SELL,OPT,PeakWD,85168,1385,313.73,443384,517518.4,236.1,259.732311,75552,105408.1987,1.395174167,1.167201342,2021_1st6_Annual_Seq5
2/1/2021,SELL,OPT,PeakWE,32000,1084.5,313.51,138816,140043.392,455.2,365.295108,58265.6,84405.28531,1.448629814,1.008841863,2021_1st6_Annual_Seq5
3/1/2021,BUY,OBL,Off-peak,586551,21363.5,-61148.52,6828296.5,-30595647.54,4866.2,1245.432887,1297375.4,567303.9736,0.437270487,-4.48071456,2021_1st6_Annual_Seq5
3/1/2021,BUY,OBL,PeakWD,957392,25738.6,-67848.53,12343100.8,-58591666.16,4277.3,1574.894686,1739547.2,1074775.128,0.617847637,-4.746916282,2021_1st6_Annual_Seq5
3/1/2021,BUY,OBL,PeakWE,366240,23673.4,-63583.22,4133232,-18886350.24,4436.1,1127.52525,704308.8,357476.2443,0.507556124,-4.569390308,2021_1st6_Annual_Seq5
3/1/2021,BUY,OPT,Off-peak,1678335,57207,3319.72,17785101.8,9114961.096,6010.6,9399.958958,1691025.4,1534271.374,0.907302382,0.512505422,2021_1st6_Annual_Seq5
3/1/2021,BUY,OPT,PeakWD,3543024,112130.2,5205.48,46655376,22755300.85,7330.4,16463.01552,2995964.8,3664886.435,1.223274197,0.487731593,2021_1st6_Annual_Seq5
3/1/2021,BUY,OPT,PeakWE,1014336,74398.3,3714.24,11692542.4,5217111.136,8419.4,11930.60981,1177993.6,894001.6484,0.758918935,0.446191338,2021_1st6_Annual_Seq5
3/1/2021,SELL,OBL,Off-peak,30644,455.4,-26.86,135595.8,-1583.451,83.4,-153.731091,25159.8,16192.70558,0.643594368,-0.011677729,2021_1st6_Annual_Seq5
3/1/2021,SELL,OBL,PeakWD,44400,547.9,8.36,270302.4,68681.04,210.9,-33.85571,105243.2,125352.2611,1.191072308,0.254089642,2021_1st6_Annual_Seq5
3/1/2021,SELL,OBL,PeakWE,14208,429.6,6.2,64908.8,19981.824,75.4,-96.084425,12236.8,1923.443405,0.157185163,0.307844607,2021_1st6_Annual_Seq5
3/1/2021,SELL,OPT,Off-peak,54547,1809.2,285.53,481137.2,673514.801,609.8,235.478057,150620.6,199258.2516,1.322915003,1.399839383,2021_1st6_Annual_Seq5
3/1/2021,SELL,OPT,PeakWD,151648,1909.9,639.22,767080,1375068.624,668.9,521.637033,266299.2,523977.422,1.967626722,1.792601325,2021_1st6_Annual_Seq5
3/1/2021,SELL,OPT,PeakWE,43296,1242.7,497.24,186251.2,378380.704,412.5,375.199487,53404.8,81278.14691,1.521925874,2.03156116,2021_1st6_Annual_Seq5
4/1/2021,BUY,OBL,Off-peak,339584,16265.4,-60687.68,4310680,-27909721.52,4096.2,1110.270332,1096792,662416.6922,0.603958355,-6.474551931,2021_1st6_Annual_Seq5
4/1/2021,BUY,OBL,PeakWD,561504,20562.7,-63711.57,8219004.8,-42278882.14,4240.9,1594.370447,1769660.8,1853001.281,1.047094042,-5.144039111,2021_1st6_Annual_Seq5
4/1/2021,BUY,OBL,PeakWE,180480,16827.8,-61077.52,2397280,-15346051.3,4010.1,807.671196,532566.4,475475.788,0.89280095,-6.401443009,2021_1st6_Annual_Seq5
4/1/2021,BUY,OPT,Off-peak,931264,57533.6,2552.4,14796685.6,8231402.792,6344.5,6916.458418,1572651.2,1457799.189,0.926969178,0.556300446,2021_1st6_Annual_Seq5
4/1/2021,BUY,OPT,PeakWD,2337984,117449.2,4552.77,43956220.8,21089313.31,6886.8,16520.25391,2582880,3345932.019,1.295426818,0.479779948,2021_1st6_Annual_Seq5
4/1/2021,BUY,OPT,PeakWE,726016,70129.5,2928.38,10257096,4193860.048,7313.7,9545.880883,1025894.4,778717.8387,0.759062374,0.408874017,2021_1st6_Annual_Seq5
4/1/2021,SELL,OBL,Off-peak,23544,554.4,6.13,135660,23692.4,180.1,-21.935569,45704,19708.3261,0.431216657,0.174645437,2021_1st6_Annual_Seq5
4/1/2021,SELL,OBL,PeakWD,17184,270.4,0.44,100300.8,20452.128,103.8,-18.360304,38457.6,76150.3807,1.980112662,0.203907925,2021_1st6_Annual_Seq5
4/1/2021,SELL,OBL,PeakWE,9440,436.7,14.84,58185.6,23407.936,87.1,-19.00981,12908.8,11712.21471,0.907304684,0.402297751,2021_1st6_Annual_Seq5
4/1/2021,SELL,OPT,Off-peak,44656,1558.9,256.21,379211.2,640968.08,520.9,241.266748,125016,213664.7454,1.709099199,1.690266743,2021_1st6_Annual_Seq5
4/1/2021,SELL,OPT,PeakWD,108160,1675.4,539.16,609430.4,1336551.04,550.9,523.324571,193916.8,489176.053,2.522607907,2.193115145,2021_1st6_Annual_Seq5
4/1/2021,SELL,OPT,PeakWE,35152,1557.9,368.48,211966.4,339824.096,611.1,296.346279,78464,133617.2824,1.702911939,1.603197941,2021_1st6_Annual_Seq5
5/1/2021,BUY,OBL,Off-peak,496840,20635.2,-61090.33,6009537.6,-32162552.73,4116.2,804.061185,1073569.6,557020.327,0.518848826,-5.351918046,2021_1st6_Annual_Seq5
5/1/2021,BUY,OBL,PeakWD,753088,26303.1,-65342.63,10083782.4,-46872554.78,4542.2,1574.150015,1536505.6,2056576.235,1.338476238,-4.648310815,2021_1st6_Annual_Seq5
5/1/2021,BUY,OBL,PeakWE,409872,24992.7,-62456.95,5016174.4,-24789980.54,4479.1,2231.826784,826606.4,630572.463,0.762844884,-4.942009302,2021_1st6_Annual_Seq5
5/1/2021,BUY,OPT,Off-peak,1793872,67695.1,3064.77,20339616.8,6415569.904,4127.9,11219.414,1201343.2,680051.8189,0.566076221,0.315422359,2021_1st6_Annual_Seq5
5/1/2021,BUY,OPT,PeakWD,3908576,131832.1,5873.08,49240352,18351559.36,4827.5,29015.52195,1704467.2,1544287.914,0.906023838,0.372693505,2021_1st6_Annual_Seq5
5/1/2021,BUY,OPT,PeakWE,1621536,87835.4,4184.92,18098006.4,6637877.904,5884.5,19429.00898,1109860.8,670325.9372,0.603972982,0.366773984,2021_1st6_Annual_Seq5
5/1/2021,SELL,OBL,Off-peak,27824,401.7,-12.76,111117.6,-4645.048,16.8,-139.864165,5174.4,8098.926862,1.565191493,-0.041802991,2021_1st6_Annual_Seq5
5/1/2021,SELL,OBL,PeakWD,42560,290.5,-80.05,114678.4,10693.376,32.5,-403.724186,13040,27415.18769,2.102391694,0.093246645,2021_1st6_Annual_Seq5
5/1/2021,SELL,OBL,PeakWE,24880,569.8,-5.35,112368,2796.688,106.4,-296.716486,21350.4,8079.191595,0.378409379,0.024888652,2021_1st6_Annual_Seq5
5/1/2021,SELL,OPT,Off-peak,57608,1688.2,471.75,437177.6,1044956.424,373.9,254.55772,95487.2,120445.3989,1.261377429,2.390233223,2021_1st6_Annual_Seq5
5/1/2021,SELL,OPT,PeakWD,97056,1796.9,614.9,621436.8,2097711.68,392,434.482389,131283.2,347359.6143,2.645880161,3.375583293,2021_1st6_Annual_Seq5
5/1/2021,SELL,OPT,PeakWE,49280,1548.5,557.26,289956.8,736481.712,404.1,350.532483,71121.6,129220.9287,1.816901317,2.539970478,2021_1st6_Annual_Seq5
6/1/2021,BUY,OBL,Off-peak,300960,16869.2,-60706.74,4048608,-28154307.36,4271,827.0965,1025040,448970.3189,0.438002731,-6.95407097,2021_1st6_Annual_Seq5
6/1/2021,BUY,OBL,PeakWD,517088,21487.3,-63981.99,7563529.6,-40237345.63,5335.4,2501.403688,1878060.8,2612031.688,1.390813167,-5.319916462,2021_1st6_Annual_Seq5
6/1/2021,BUY,OBL,PeakWE,159744,18068.5,-61162.71,2312768,-15198321.92,4291.6,869.160658,549324.8,542394.9615,0.987384807,-6.571485735,2021_1st6_Annual_Seq5
6/1/2021,BUY,OPT,Off-peak,766560,62658,2062.54,15037920,6895397.28,6096,5572.56198,1463040,1402057.416,0.958317897,0.458533978,2021_1st6_Annual_Seq5
6/1/2021,BUY,OPT,PeakWD,2083136,119475.6,4116.98,42055411.2,18052784.29,5523.1,18905.91906,1944131.2,2896931.388,1.490090477,0.429261866,2021_1st6_Annual_Seq5
6/1/2021,BUY,OPT,PeakWE,548224,73674.3,2585.87,9430310.4,3769134.592,6369.9,9471.449757,815347.2,632940.1652,0.776282994,0.399682983,2021_1st6_Annual_Seq5
6/1/2021,SELL,OBL,Off-peak,18720,436.9,6.35,104856,4818.72,85.1,-26.599807,20424,15142.9951,0.741431409,0.045955596,2021_1st6_Annual_Seq5
6/1/2021,SELL,OBL,PeakWD,19008,238.1,-71.82,83811.2,-34349.92,52.2,-192.011334,18374.4,16605.78388,0.90374564,-0.409848803,2021_1st6_Annual_Seq5
6/1/2021,SELL,OBL,PeakWE,10752,476.7,-6,61017.6,8766.72,101.6,-127.762298,13004.8,8002.528435,0.615351904,0.143675267,2021_1st6_Annual_Seq5
6/1/2021,SELL,OPT,Off-peak,36960,1049.9,289.68,251976,562302.48,277.2,166.249971,66528,79472.79238,1.194576605,2.231571578,2021_1st6_Annual_Seq5
6/1/2021,SELL,OPT,PeakWD,68640,1191.1,338.63,419267.2,1240865.12,435.3,331.506263,153225.6,384746.3406,2.510979501,2.959604567,2021_1st6_Annual_Seq5
6/1/2021,SELL,OPT,PeakWE,28416,1433.3,430.52,183462.4,429217.28,456.2,294.79426,58393.6,101001.836,1.729673046,2.339538129,2021_1st6_Annual_Seq5
7/1/2021,BUY,OBL,Off-peak,1631957,36678.3,-14127.5,27633927.2,-4106098.644,8137,894.517223,5449231.4,3858691.865,0.70811672,-0.148589037,2021_2nd6_Annual_Seq6
7/1/2021,BUY,OBL,PeakWD,2517040,40196.1,-18789.23,38934030.4,962444.912,8817.8,1134.973807,7480481.6,9235619.698,1.234629024,0.024719889,2021_2nd6_Annual_Seq6
